id,jaccard_1,jaccard_10,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,max_jaccard,mean_jaccard,similar_1,similar_10,similar_2,similar_3,similar_4,similar_5,similar_6,similar_7,similar_8,similar_9
23f1001947,0.375,0.125,0.375,0.203125,0.203125,0.203125,0.1328125,0.1328125,0.1328125,0.1328125,0.375,0.2015625,23f1002829,23f2002166,23f1000113,22f1001432,21f3000045,23ds3000249,21f1004929,22f2000902,23f1001245,22f3001953
23f1001975,0.984375,0.15625,0.953125,0.953125,0.953125,0.71875,0.3046875,0.234375,0.2265625,0.1640625,0.984375,0.56484375,22f2001661,23f2002351,23f1000602,23f1001758,22f3000653,22f3001180,22f3003067,23ds3000067,23f1002967,22f2000169
23f1001990,0.125,0.0703125,0.09375,0.09375,0.0859375,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.125,0.0828125,22f1001445,23f2005698,23f2004527,23f2005504,22f3001119,23f2000934,24f1001336,23f3004390,21f1004929,23f2002904
23f1001991,0.5703125,0.4921875,0.4921875,0.4921875,0.4921875,0.4921875,0.4921875,0.4921875,0.4921875,0.4921875,0.5703125,0.5,22f3002811,21f2000717,22f1001834,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,22f3002200,23f1003100
23f1002016,0.734375,0.09375,0.7265625,0.109375,0.109375,0.1015625,0.1015625,0.1015625,0.1015625,0.09375,0.734375,0.22734375,22f3001954,24f1001336,23f2001696,21f3003136,21f3002925,22f3001732,21f1004929,23f2001005,21f2000371,21f1006244
23f1002044,0.984375,0.4296875,0.984375,0.984375,0.6015625,0.4921875,0.4921875,0.4921875,0.4375,0.4296875,0.984375,0.6328125,23f2004328,23f1002092,23f1001909,22f3003253,23f1001173,23ds1000121,23f1002687,23f1001473,23f1001293,22f1000472
23f1002049,0.1328125,0.1015625,0.1328125,0.125,0.1171875,0.109375,0.109375,0.1015625,0.1015625,0.1015625,0.1328125,0.11328125,23f2002904,23f2005504,22f1000522,23f2004527,21f2000753,23f1002254,23f2005698,24ds2000136,24f1001336,23f2004165
23f1002051,0.96875,0.9609375,0.96875,0.96875,0.96875,0.9609375,0.9609375,0.9609375,0.9609375,0.9609375,0.96875,0.9640625,22f3000797,22f1001210,23f2004225,21f2000507,22f3001738,22f3000448,23f3004146,23f1000965,22f1001834,22f2001347
23f1002078,1.0,0.875,1.0,1.0,1.0,0.9921875,0.9921875,0.9765625,0.921875,0.9140625,1.0,0.9671875,23f2001033,22f3001699,22f3000364,23f2003894,22f2000309,23f3001345,22f2000445,22f1001602,22f2000517,23f1000017
23f1002092,0.140625,0.1015625,0.125,0.1171875,0.1171875,0.109375,0.109375,0.109375,0.109375,0.1015625,0.140625,0.1140625,22f3001652,22f1000952,21f1004929,24f1001336,23f2005504,23f2004527,22f3000983,23f2003700,22f1001445,23f2002904
23f1002099,0.15625,0.1328125,0.15625,0.15625,0.15625,0.15625,0.1484375,0.140625,0.140625,0.140625,0.15625,0.1484375,23f3001345,23f3003749,22f2000517,23f2003894,22f1001602,22f2000445,22f3002336,21f1002851,23f2005597,23f1002480
23f1002254,0.1796875,0.1015625,0.1328125,0.125,0.1171875,0.1171875,0.109375,0.109375,0.109375,0.1015625,0.1796875,0.1203125,23f1001357,24f1001336,23f2002904,23f2000934,23f2002105,22f3001210,23f2005504,22f1000522,21f2000168,21f2000372
23f1002258,0.3671875,0.3515625,0.3671875,0.3671875,0.3515625,0.3515625,0.3515625,0.3515625,0.3515625,0.3515625,0.3671875,0.35625,22f3002811,21f3000243,23f1001316,21f2000168,21f1000330,22f1001834,22f2001347,23f3001129,22f3000263,22f3000797
23f1002315,0.1171875,0.09375,0.109375,0.109375,0.1015625,0.1015625,0.09375,0.09375,0.09375,0.09375,0.1171875,0.10078125,23f2001030,22f1001221,22f3002204,23f2005504,22f1000025,21f1004719,22f3002811,22f3000087,23f2002364,23f1000200
23f1002330,0.203125,0.1640625,0.1953125,0.1875,0.1796875,0.171875,0.171875,0.171875,0.171875,0.1640625,0.203125,0.178125,22f3001415,22f1000493,23f2000934,23f2005021,23ds3000049,23f1002374,23f2004165,22f3001652,22f3001953,21f1001238
23f1002374,0.140625,0.046875,0.140625,0.125,0.109375,0.0859375,0.078125,0.0625,0.0546875,0.046875,0.140625,0.0890625,22f1000522,21f1000303,23f2003700,21f1004929,23f2004527,23f1001713,22f1000693,22f3002354,24ds1000075,22f3001421
23f1002447,0.1328125,0.109375,0.125,0.125,0.125,0.1171875,0.1171875,0.109375,0.109375,0.109375,0.1328125,0.11796875,23f2002364,23f2003894,23f1000996,23f2003700,23f1001734,22f3000087,23f2004527,23f3001345,22f2000517,23f2005504
23f1002450,0.4609375,0.1953125,0.4609375,0.4609375,0.390625,0.3828125,0.3828125,0.2265625,0.1953125,0.1953125,0.4609375,0.33515625,23f1002850,22f1001432,22f1000653,23f1001947,21f3000678,23f1002829,23f1000113,22f3003074,21f3000413,21f3001858
23f1002451,0.1640625,0.140625,0.1484375,0.1484375,0.1484375,0.140625,0.140625,0.140625,0.140625,0.140625,0.1640625,0.1453125,22f3002533,23f3000846,22f2000902,22f3000983,22f3002614,23f2001366,23f3003749,23f1000996,21f3000328,23f2003700
23f1002455,0.0625,0.0546875,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.06171875,23f3001345,23f2001030,23f1002330,22f2000517,23f1002687,22f3002336,23f2003894,22f1001602,22f3000703,22f2000445
23f1002480,1.0,0.5390625,0.6796875,0.6796875,0.6796875,0.6796875,0.6484375,0.640625,0.6015625,0.5390625,1.0,0.66875,23f2005597,21f3000328,23f3001345,23f2003894,22f1001602,22f2000445,22f3002336,22f2000517,21f1006373,23f3003749
23f1002482,0.125,0.109375,0.125,0.125,0.1171875,0.1171875,0.109375,0.109375,0.109375,0.109375,0.125,0.115625,21f2000372,21f1006031,23f2001908,22f3001028,23f2000934,23f3002347,24ds2000136,24f1001336,21f1006373,21f3002488
23f1002570,0.9921875,0.1640625,0.203125,0.1796875,0.1796875,0.171875,0.171875,0.1640625,0.1640625,0.1640625,0.9921875,0.25546875,22f3001652,22f3001210,21f3002488,22f1001786,23f3004354,22f2000169,21f2000854,23f1002330,21f1004929,22f2001401
23f1002620,0.1953125,0.171875,0.1953125,0.1796875,0.1796875,0.171875,0.171875,0.171875,0.171875,0.171875,0.1953125,0.178125,22f1001853,22f3001953,22f1001786,22f1000522,23f1000966,23f2003803,23f1003099,23ds3000211,23f1000200,23f1001245
23f1002687,0.5234375,0.15625,0.421875,0.421875,0.4140625,0.3828125,0.2265625,0.1640625,0.1640625,0.15625,0.5234375,0.303125,23f3003749,23f1003155,23f3001345,23f2003894,22f2000517,21f1006373,23f1002092,23f2004527,23f2001005,23f2005504
23f1002688,1.0,0.953125,1.0,1.0,1.0,0.9921875,0.9921875,0.9765625,0.96875,0.953125,1.0,0.98359375,22f3001192,23f3001470,22f3000695,23f2003415,23f1001050,23f2004225,22f3001738,21f1000330,23f2005059,22f1001626
23f1002786,0.171875,0.1640625,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.1640625,0.171875,0.1703125,23f2002351,23f3003721,21f1006244,22f1001853,23f2005597,23f3003763,22f2001730,21f3000517,23f1002480,21f3002925
23f1002809,0.15625,0.109375,0.15625,0.1328125,0.1328125,0.1328125,0.1328125,0.1328125,0.1171875,0.109375,0.15625,0.13125,23ds3000136,22f1000935,22f1000493,23f2002105,22f1001595,22f1001615,22f3000745,23f1000726,22f3000087,23f1002330
23f1002829,1.0,0.1015625,0.203125,0.203125,0.125,0.109375,0.109375,0.109375,0.109375,0.1015625,1.0,0.2171875,23f1000113,23f2004527,22f1001432,21f3000045,23f2002904,23f2001030,21f1004929,23f2000934,23f1001758,23f2004165
23f1002850,1.0,0.1328125,0.375,0.375,0.203125,0.203125,0.203125,0.1328125,0.1328125,0.1328125,1.0,0.2890625,23f1001947,22f3001953,23f1002829,23f1000113,22f1001432,21f3000045,23ds3000249,21f1004929,22f2000902,23f1001245
23f1002938,0.1796875,0.1640625,0.1796875,0.171875,0.171875,0.1640625,0.1640625,0.1640625,0.1640625,0.1640625,0.1796875,0.16875,23f2005121,22f2000517,23f2005021,22f3002336,23f3003763,21f1006244,23f3001345,21f1006373,23f2001366,23f3003749
23f1002940,0.0859375,0.078125,0.0859375,0.0859375,0.0859375,0.078125,0.078125,0.078125,0.078125,0.078125,0.0859375,0.08125,22f3000087,23f1002092,21f2000414,22f1000952,21f2000168,21f3002090,21f1002851,21f1004929,22f3000312,23f1001172
23f1002967,0.234375,0.125,0.234375,0.140625,0.140625,0.1328125,0.1328125,0.1328125,0.1328125,0.1328125,0.234375,0.15390625,22f2001661,22f3002811,23f1001758,21f2000168,23f1000307,22f3001732,24f1001336,22f3003067,23f2005504,22f2000703
23f1002973,1.0,0.109375,0.125,0.1171875,0.1171875,0.1171875,0.109375,0.109375,0.109375,0.109375,1.0,0.20234375,22f2000625,23f2001005,22f2000169,23f3003749,22f3000703,21f3000328,24f1001336,21f1006373,22f3001652,22f3002336
23f1002989,0.1328125,0.1015625,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.109375,0.109375,0.1015625,0.1328125,0.1140625,21f3001800,22f3000130,23f3001345,22f2000517,23f2003894,22f1001602,22f2000445,23f2001030,21f1002851,23f2000934
23f1003005,0.1328125,0.0703125,0.125,0.09375,0.0859375,0.078125,0.078125,0.078125,0.078125,0.0703125,0.1328125,0.0890625,22f3000087,24f1001336,23f2002364,22f2001193,23f2005014,23f1002254,22f3001119,23f3002189,22f2001248,21f1004246
23f1003016,0.1015625,0.0859375,0.1015625,0.09375,0.09375,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,0.1015625,0.090625,21f2001136,22f1000493,23f2004408,21f1004929,23f1001585,23f2002105,23f1000583,21f2000854,22f2000703,23ds3000136
23f1003039,0.1640625,0.1328125,0.15625,0.140625,0.140625,0.140625,0.140625,0.140625,0.140625,0.140625,0.1640625,0.14375,23f3003721,21f1000601,21f3002268,22f2000169,23f2000934,22f2000902,21f3002276,23f3003763,22f3002614,23f1000966
23f1003040,0.046875,0.03125,0.0390625,0.0390625,0.0390625,0.0390625,0.0390625,0.0390625,0.0390625,0.03125,0.046875,0.03828125,22f3000813,21f1002851,22f3001506,24f1001336,23f2005014,22f1000952,24ds2000109,24ds2000126,23f2005698,21f2001525
23f1003090,1.0,0.390625,1.0,0.5625,0.5625,0.5625,0.515625,0.4375,0.4140625,0.390625,1.0,0.58359375,23f1003099,23f2001033,23ds3000211,21f1006244,23f2005597,23f1002480,23f2002351,22ds3000122,23f3003763,23f3001345
23f1003095,1.0,0.4140625,1.0,1.0,0.5625,0.5625,0.5625,0.515625,0.4921875,0.4375,1.0,0.6546875,23f1003099,23f3003763,23ds3000211,23f1003090,21f1006244,23f2005597,23f1002480,23f2002351,21f3000517,22ds3000122
23f1003099,1.0,0.390625,0.5625,0.5625,0.5625,0.515625,0.4375,0.4140625,0.390625,0.390625,1.0,0.52265625,23ds3000211,23f2003894,21f1006244,23f2005597,23f1002480,23f2002351,22ds3000122,23f3003763,23f3001345,23f2001033
23f1003100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22f1001834,23f2003415,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,23f1001901,22f3000695,22f1001105
23f1003126,0.171875,0.1328125,0.1640625,0.15625,0.15625,0.140625,0.140625,0.140625,0.1328125,0.1328125,0.171875,0.146875,22f1001144,22f1001853,24ds2000136,21f3000834,22f2001166,23f2005076,22f3001028,22f3000983,21f1002851,23f1000996
23f1003155,0.1640625,0.1171875,0.15625,0.1484375,0.1328125,0.1328125,0.125,0.125,0.125,0.1171875,0.1640625,0.134375,23f2003700,22f3001652,22f3000983,23f2005504,24f1001336,21f1001238,23f2000934,23f2002904,22f1000522,23f2001030
23f1003171,0.328125,0.1484375,0.3203125,0.3203125,0.296875,0.203125,0.1953125,0.1796875,0.171875,0.1484375,0.328125,0.23125,23f1001545,22f3003067,23f1001245,22f3001953,21f1001238,23f2000934,23f1001705,23f3002592,23f2005021,24f1001336
23f2000295,0.140625,0.109375,0.140625,0.1328125,0.1171875,0.109375,0.109375,0.109375,0.109375,0.109375,0.140625,0.11875,23f1001535,22f1000952,22f1000522,23f1000966,21f1001141,21f3002090,23f1002374,23f2005021,22f3003067,23f2002904
23f2000328,1.0,0.9609375,1.0,1.0,1.0,1.0,1.0,0.9765625,0.9609375,0.9609375,1.0,0.9859375,23f2003488,22f3001738,23f2004159,23f2000887,23f3001470,24f1001450,22f3003042,23f2005059,21f1000330,23f2004225
23f2000332,0.1875,0.1484375,0.1796875,0.1796875,0.1640625,0.1640625,0.15625,0.15625,0.15625,0.15625,0.1875,0.16484375,22f3001028,23f3002560,23f2005076,21f1003657,23f2003733,23ds3000079,22f3001732,23f2000934,21f2000753,21f3002125
23f2000362,0.8515625,0.1640625,0.7734375,0.2265625,0.203125,0.1796875,0.1796875,0.171875,0.1640625,0.1640625,0.8515625,0.3078125,23f1002374,23f1000966,23ds3000049,21f2000753,23f2002904,23f2002936,21f1006031,23f2005021,22f3001732,23f1002330
23f2000391,0.2578125,0.2421875,0.2578125,0.2578125,0.2578125,0.2578125,0.2578125,0.25,0.2421875,0.2421875,0.2578125,0.25234375,23f3001345,21f3000328,22f2000517,23f2003894,23ds3000059,22f1001602,22f2000445,23f3003763,23f2001366,23f3003749
23f2000473,0.6484375,0.1171875,0.140625,0.140625,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.6484375,0.175,21f3002143,22f3000966,21f2000753,21f2000584,24ds2000136,22f1001595,22f1001615,22f3000745,22f1001144,22f1001786
23f2000590,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22f1001834,22f3000695,22f2001347,23f3001129,22f3000263,22f3001192,23f1002688,23f1003100,21f2000717,23f1001901
23f2000605,0.09375,0.0703125,0.09375,0.078125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.09375,0.07734375,23f2000934,23f2003700,21f3001800,23f2004165,22f3001652,22f3000983,23f2001030,23f2002364,23f2004527,23f2002904
23f2000668,0.171875,0.125,0.15625,0.1484375,0.140625,0.1328125,0.1328125,0.1328125,0.125,0.125,0.171875,0.1390625,21f1003657,21f1004349,23f2002904,23f2001030,22f3002204,22f2000169,21f2001136,23f3002592,23f2000934,21f3001800
23f2000819,1.0,0.4921875,1.0,1.0,1.0,0.984375,0.984375,0.9765625,0.609375,0.609375,1.0,0.865625,23f2004328,23ds1000121,23f1001909,22f3003253,22f3002769,21f3002711,23f1002044,22f3001412,23f1001173,22f2001246
23f2000887,1.0,0.953125,1.0,0.9765625,0.9609375,0.9609375,0.9609375,0.953125,0.953125,0.953125,1.0,0.9671875,23f3001470,22f3000263,22f3003042,23f2005059,21f1000330,23f2004225,22f3001738,22f1001834,22f2001347,23f3001129
23f2000902,0.1171875,0.09375,0.109375,0.109375,0.1015625,0.1015625,0.1015625,0.09375,0.09375,0.09375,0.1171875,0.1015625,24ds2000136,21f2000584,23f3002347,23ds3000089,22f2000169,22f3000852,24f1001336,23f2000934,23f2005021,23f2004527
23f2000934,0.1640625,0.125,0.15625,0.1484375,0.1484375,0.140625,0.140625,0.1328125,0.1328125,0.125,0.1640625,0.14140625,23f2003700,22f1000693,22f1000522,23f2004165,23f2005504,23f1002374,23f2005698,21f1004929,22f3001210,21f3001800
23f2000961,0.9609375,0.1875,0.9609375,0.59375,0.3671875,0.203125,0.203125,0.203125,0.203125,0.1875,0.9609375,0.40703125,22f3003086,23f1000629,23f2001421,21f3000201,23f2002936,21f1006244,23f2005597,22f3000703,23f1002480,22ds3000122
23f2001005,0.671875,0.125,0.1796875,0.1640625,0.1640625,0.1484375,0.1328125,0.1328125,0.125,0.125,0.671875,0.196875,23f2004527,23f2002904,23f2005504,22f1000522,23f2005698,23f1001172,24f1001336,23f2000934,23f1002374,21f1001238
23f2001030,0.2265625,0.1015625,0.171875,0.1484375,0.1328125,0.125,0.1171875,0.109375,0.1015625,0.1015625,0.2265625,0.13359375,21f1004719,23f1001172,23f2005504,23f2005698,23f2003700,21f1004929,23f2000934,23f1002374,23f2002364,23f2004527
23f2001033,1.0,0.6796875,0.9921875,0.9921875,0.9765625,0.921875,0.8515625,0.796875,0.7734375,0.71875,1.0,0.8703125,23f2003894,21f1006244,23f3001345,22f2000445,22f1001602,22f2000517,23f1000629,23f3003763,22f3002336,23ds3000059
23f2001083,0.453125,0.21875,0.453125,0.4375,0.375,0.28125,0.28125,0.28125,0.28125,0.2734375,0.453125,0.33359375,22f3001519,22f3002336,22f2001632,23f2001942,21f3001496,23f2001366,23f3003749,21f3000328,23f3000846,22f3002614
23f2001106,0.1171875,0.046875,0.0703125,0.0625,0.0546875,0.0546875,0.0546875,0.0546875,0.046875,0.046875,0.1171875,0.0609375,22f3001905,22f3002597,23f1001357,22f3003031,24f1002112,23f2005504,22f3000312,22f3002199,23f1002254,23f2001030
23f2001127,0.1796875,0.140625,0.1640625,0.1640625,0.15625,0.15625,0.1484375,0.1484375,0.1484375,0.140625,0.1796875,0.1546875,23f2001475,23f3004354,21f3002090,23f2005698,22f2001062,22f1000493,22f1000619,23f2004165,22f1000522,23f1000966
23f2001154,1.0,0.0703125,0.078125,0.078125,0.078125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,1.0,0.1671875,23f2004494,23f1000965,23f2000473,23f2004165,22f1001637,21f2001119,22f1001807,22f3000448,23f3004146,24ds1000086
23f2001177,0.1328125,0.1171875,0.125,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1328125,0.11953125,23f2005698,23f3002592,24ds2000122,21f3002090,23f2004165,23f2000934,23f2005021,23f3003721,23f2001005,23f1003155
23f2001366,0.984375,0.53125,0.96875,0.9375,0.65625,0.65625,0.65625,0.65625,0.6484375,0.640625,0.984375,0.73359375,23f3003749,21f1006373,21f3000328,23f3000846,23f3001345,23f2003894,22f1001602,22f2000445,22f3002336,22f2000517
23f2001421,1.0,0.1796875,0.3984375,0.21875,0.203125,0.203125,0.1796875,0.1796875,0.1796875,0.1796875,1.0,0.2921875,22f3003086,22f2000445,23f2002936,22f3000703,23f2005597,23f1002480,23f3001345,21f1006373,23f2003894,22f1001602
23f2001431,0.0625,0.046875,0.0625,0.0546875,0.0546875,0.0546875,0.0546875,0.046875,0.046875,0.046875,0.0625,0.053125,21f1002851,24f1000781,21f3000628,21f2000414,22f1000952,23f2003845,22f1001445,23f2001030,21f3000177,22f3001506
23f2001455,0.1484375,0.140625,0.1484375,0.1484375,0.1484375,0.1484375,0.1484375,0.140625,0.140625,0.140625,0.1484375,0.1453125,23f3001345,22f3000983,23f2003894,22f1001602,22f2000445,22f1000493,23f2005698,23f2001366,23f1000996,22f2000517
23f2001475,0.1640625,0.1015625,0.1640625,0.15625,0.125,0.1171875,0.1171875,0.109375,0.109375,0.1015625,0.1640625,0.1265625,23f2002904,23f2004165,22f3001210,23f2000934,21f1001238,22f3001652,22f1000522,21f1004929,22f1001445,23f1002374
23f2001487,0.078125,0.0703125,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.078125,0.07265625,23f2005021,23f2005504,23f2001005,23f1000404,22f3002597,22f2000169,21f3003136,22f2001661,22f3001652,23f1001357
23f2001496,0.140625,0.109375,0.1328125,0.1171875,0.1171875,0.1171875,0.1171875,0.109375,0.109375,0.109375,0.140625,0.11796875,23f2005698,22f1000894,22f1000528,22f1001615,22f3000745,23f2001813,23f1000726,23f1000996,22f2001255,23f2002904
23f2001566,0.125,0.078125,0.109375,0.109375,0.1015625,0.1015625,0.1015625,0.09375,0.09375,0.0859375,0.125,0.1,23f2002364,23f2001030,22f3001652,23f2005504,23f2004165,21f1004929,22f1000522,21f2000168,22f1001445,23f2004625
23f2001696,0.0859375,0.046875,0.0703125,0.0703125,0.0625,0.0625,0.0625,0.0546875,0.0546875,0.0546875,0.0859375,0.0625,23f2004527,23f2004625,23f1002374,21f1004929,23f2005504,22f1000522,22f3001210,22f3002354,23f2003700,23f2005698
23f2001813,0.1640625,0.140625,0.15625,0.15625,0.15625,0.15625,0.1484375,0.1484375,0.1484375,0.140625,0.1640625,0.1515625,22f1001853,24ds2000136,23f2003662,23f1001535,22f3001377,23f2005698,22f2000517,23f2005021,23f2001455,23f2001030
23f2001844,0.734375,0.375,0.734375,0.65625,0.625,0.40625,0.40625,0.40625,0.3984375,0.3984375,0.734375,0.5140625,22f3001519,23f3000846,22f2001632,23f2001942,21f3001496,23f3003749,21f3000328,22f2000354,23f2001366,22f3002614
23f2001876,0.0859375,0.0703125,0.0859375,0.078125,0.078125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0859375,0.075,23ds3000136,23f1000113,22f1000493,22f1001680,23f1001467,22f3000087,23f1002330,23f2004165,21f1004929,23f1002829
23f2001908,0.2109375,0.1328125,0.1640625,0.15625,0.15625,0.15625,0.1484375,0.1484375,0.140625,0.140625,0.2109375,0.15546875,22f1001786,23f1001418,23f2003662,23f1000996,22f3000983,23f2003700,23f3001831,23f2005698,23f3002560,23f2002936
23f2001942,0.8046875,0.265625,0.40625,0.3984375,0.3984375,0.375,0.28125,0.265625,0.265625,0.265625,0.8046875,0.37265625,22f3001519,22f2000445,23f2001366,23f3003749,21f3000328,23f3000846,22f3002336,23f3001345,23f2003894,22f1001602
23f2002092,0.1640625,0.109375,0.140625,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1640625,0.1234375,21f3002276,22f2000169,21f1004929,22f3001732,23f3003567,22f3003099,22ds3000009,22f2000545,24ds3000083,23f3002592
23f2002105,0.15625,0.1171875,0.15625,0.1484375,0.140625,0.1328125,0.1328125,0.1328125,0.125,0.125,0.15625,0.13671875,21f1004929,23f1002374,23f1001172,23f2000934,23f2004165,23f3004390,23f2001005,22f1000522,23f2004527,23f2002904
23f2002166,0.125,0.1015625,0.125,0.125,0.1171875,0.1171875,0.109375,0.1015625,0.1015625,0.1015625,0.125,0.1125,23f2004165,22f1000894,23f1001535,22f2000481,22ds2000111,23f1000966,23f2001127,23f1002330,23f1002829,23f1000113
23f2002351,0.78125,0.5703125,0.78125,0.78125,0.6484375,0.578125,0.5703125,0.5703125,0.5703125,0.5703125,0.78125,0.6421875,21f1006244,22f2000445,23f2005597,23f1002480,22ds3000122,23f3003763,23f3001345,23f2001033,23f2003894,22f1001602
23f2002362,1.0,0.0234375,0.0625,0.0390625,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,1.0,0.13125,21f3002780,21f3000177,21f1002741,21f3002268,22f2000438,22f1001680,23f1001990,22ds1000131,23f1001467,23f1003005
23f2002364,0.1640625,0.09375,0.1484375,0.140625,0.1328125,0.1328125,0.125,0.109375,0.109375,0.1015625,0.1640625,0.12578125,23f2003700,23f2004527,23f2005504,21f1004929,23f1002374,23f2005698,22f1000522,23f2004165,22f3001210,22f3002354
23f2002742,0.1484375,0.1171875,0.140625,0.140625,0.140625,0.1328125,0.1328125,0.125,0.125,0.125,0.1484375,0.1328125,22f2001335,21f3002090,23f2000934,21f1004349,23f2005021,22f1000522,23ds3000089,23f3002560,22f3001732,23ds3000211
23f2002871,0.1640625,0.078125,0.1015625,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,0.0859375,0.078125,0.1640625,0.09375,22f3002597,22f3001119,21f3000279,23f3001345,22f2000517,23f2003894,24ds2000109,22f1001602,22f2000445,22f3002796
23f2002904,0.1875,0.1484375,0.1875,0.1875,0.171875,0.171875,0.171875,0.15625,0.1484375,0.1484375,0.1875,0.16796875,23f1002374,22f3001652,22f1000522,23f2005698,23f2000934,23f2005504,22f3001210,21f1004929,23f2001030,23f2004165
23f2002936,0.2578125,0.25,0.2578125,0.2578125,0.2578125,0.2578125,0.2578125,0.2578125,0.2578125,0.25,0.2578125,0.25625,23f3001345,22f2000517,22f3002336,23f2005597,23f2003894,22f1001602,22f3000703,22f2000445,23f1002480,21f1006373
23f2003080,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22f3000448,22f1001645,23f1000965,22f1001834,22f2001347,22f1001210,23f3001129,22f3000263,22f3001192,23f1002688
23f2003100,0.203125,0.125,0.1953125,0.1328125,0.125,0.125,0.125,0.125,0.125,0.125,0.203125,0.140625,23f2004527,22f3000983,23f2001005,23ds3000211,21f1006244,22f1001680,22f1001853,23f2005504,21f2000584,23f2005597
23f2003111,0.265625,0.1328125,0.1640625,0.15625,0.1484375,0.1484375,0.140625,0.140625,0.140625,0.1328125,0.265625,0.15703125,23f2005698,23f2004527,23f2005504,23f2004165,23f2005014,22f1000522,21f1004929,23f2000934,22f3001119,23f2001030
23f2003124,0.09375,0.078125,0.09375,0.09375,0.09375,0.09375,0.078125,0.078125,0.078125,0.078125,0.09375,0.0859375,23f2002105,23f2002904,23f2004165,23f2000934,22f1000952,22f3002199,23f2004919,23f2003111,23f1002330,23f2001566
23f2003198,1.0,0.171875,0.9921875,0.2109375,0.1875,0.1875,0.1875,0.1796875,0.1796875,0.171875,1.0,0.346875,22f3001652,21f2000854,23f1002570,21f3002488,22f1001786,23f3004354,22f2001075,22f2000169,22f2001555,23f1002330
23f2003235,0.15625,0.140625,0.15625,0.15625,0.15625,0.15625,0.140625,0.140625,0.140625,0.140625,0.15625,0.1484375,23f3003749,22f2000445,23f1000996,22f3000983,21f3000328,23f2003700,23f3001345,22f2000517,23f2003894,22f1001602
23f2003248,0.1640625,0.09375,0.1171875,0.1171875,0.109375,0.109375,0.109375,0.109375,0.1015625,0.09375,0.1640625,0.1125,22f3001652,23f2004625,21f1004929,21f2000168,23f2000934,23f2005504,22f3000983,22f1000522,23f2003700,23f2004165
23f2003412,0.75,0.46875,0.75,0.7421875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.75,0.55234375,23ds1000121,22f3003253,23f1001473,23f1002687,23f2000819,23f2001366,23f3003749,23f2004328,23f1002044,23f1001909
23f2003415,1.0,0.890625,1.0,0.9921875,0.9921875,0.9765625,0.96875,0.953125,0.953125,0.953125,1.0,0.96796875,22f3001192,23f1001610,23f1001050,23f2004225,22f3001738,21f1000330,23f2005059,22f1001626,23f3001470,22f2000854
23f2003488,1.0,0.953125,1.0,1.0,0.9765625,0.9609375,0.9609375,0.9609375,0.953125,0.953125,1.0,0.971875,23f2000887,23f3001129,23f3001470,22f3003042,23f2005059,21f1000330,23f2004225,22f3001738,22f1001834,22f2001347
23f2003662,0.1875,0.1171875,0.140625,0.140625,0.1328125,0.1328125,0.125,0.1171875,0.1171875,0.1171875,0.1875,0.1328125,23f2001030,23f2005698,23f1000996,23f2003700,22f3000983,21f1004719,23f1002374,24ds2000136,23f2002904,23f2001005
23f2003700,0.1328125,,,,,,,,,,0.1328125,0.1328125,22f3002354,,,,,,,,,
23f2003729,0.2578125,0.140625,0.203125,0.1953125,0.1640625,0.1640625,0.15625,0.1484375,0.1484375,0.1484375,0.2578125,0.17265625,23f2002364,23f1000583,23f3003721,22f3000087,23f2005014,22f2001193,23f1000966,21f1004929,23ds3000136,22f1000493
23f2003733,0.2265625,0.1796875,0.21875,0.2109375,0.2109375,0.203125,0.1953125,0.1953125,0.1953125,0.1875,0.2265625,0.20234375,22f3001028,23f2001030,23f2005076,23f1000200,21f2000753,22f3001415,24ds2000136,23f2004005,23f2004671,22f2001166
